0.71832	-1.4126	0.17612	0.058405	0.18555
0.71832	-2.7257	-0.79424	1.4565	1.659
0.71911	5.7453	-0.46379	-0.36468	0.59
0.71911	-2.6758	0.28729	-0.048249	0.29132
0.72069	-2.5872	0.1375	6.1892	6.1908
0.72306	-5.0987	-5.9039	0.40676	5.9179
0.72781	-3.4613	-0.33689	0.81742	0.8841
0.72939	-0.36847	0.43386	-0.082003	0.44154
0.73097	-4.4666	-5.1898	0.46864	5.2108
0.73176	-2.2202	-4.3611	0.45161	4.3844
0.73334	-1.6009	-0.68594	0.18967	0.71168
0.73414	-1.6001	-0.91582	0.024112	0.91614
0.73572	-3.4463	-0.367	0.62207	0.72225
0.73572	-1.4363	0.38167	0.344	0.51382
0.73572	-1.4347	0.52632	0.50046	0.72627
0.73572	-1.4371	0.22391	0.030698	0.226
0.73572	-1.4355	1.05	0.79155	1.315
0.73651	-0.20996	0.63025	0.0076649	0.63029
0.73809	0.65152	0.17862	0.15837	0.23872
0.74205	-1.642	-0.35702	0.33133	0.48707
0.74205	-1.6428	-0.17827	-0.34692	0.39004
0.74284	-1.642	-0.31514	-0.886	0.94034
0.75154	0.60699	0.31738	0.087255	0.32916
0.75154	0.84832	0.29873	-0.44228	0.53371
0.75154	2.0208	-0.28333	-1.4442	1.4717
0.75787	-2.1482	0.078224	0.24256	0.25486
0.75787	-1.7796	-0.45628	6.6846	6.7002
0.75866	-2.134	0.08913	-0.17227	0.19396
0.75866	-2.0596	-0.1264	0.14757	0.1943
0.75945	-2.1261	0.73314	-0.36017	0.81687
0.76024	-1.7424	0.00044372	-0.13357	0.13357
0.76103	-1.7416	0.13178	-0.0089525	0.13208
0.76103	-1.7416	0.29647	-0.19774	0.35636
0.76578	-1.6744	0.33614	-0.55355	0.64761
0.76578	-2.0612	0.23014	0.47072	0.52397
0.76657	0.17866	0.20395	0.14668	0.25121
0.76973	0.17811	5.4363	0.41804	5.4523
0.77052	0.98129	4.7577	-3.8198	6.1014
0.77448	-2.062	0.087524	-0.069102	0.11152
0.77606	-0.94511	0.67372	0.35673	0.76233
0.77606	-1.8556	0.66343	1.2321	1.3994
0.77606	-1.5945	0.89549	-0.42886	0.99286
0.77685	-1.854	0.72691	0.75141	1.0455
0.77685	-1.854	-0.099721	0.38858	0.40117
0.7816	1.0234	0.34517	0.086061	0.35574
0.7816	1.0306	0.096573	0.10354	0.14159
0.7816	6.3063	-0.50543	-0.02355	0.50597
0.78318	4.172	-0.10388	-0.23119	0.25345
0.7903	2.0045	-1.1187	-1.5535	1.9145
0.79109	-1.8223	-0.37199	1.6789	1.7196
0.79742	3.4989	-0.23137	-0.60057	0.64361
0.79742	-5.3193	-0.98859	0.47401	1.0963
0.79742	1.9844	-0.026911	-6.2802	6.2803
0.79821	4.9985	-0.9091	-5.0283	5.1098
0.79821	-2.7589	0.32834	-0.22714	0.39925
0.80216	0.058746	497.21	-0.67345	497.21
0.80849	-0.62871	0.38808	0.11861	0.40581
0.80849	-0.62792	0.40694	-0.17291	0.44215
0.81403	1.0872	0.44075	-0.34412	0.55919
0.81482	-3.1647	-0.86599	5.701	5.7664
0.81482	5.0655	-0.44607	-0.41575	0.60977
0.82115	6.2588	-0.13919	0.12286	0.18566
0.82273	-0.28953	0.37824	-0.34538	0.51221
0.82589	-0.28961	5.1889	0.39372	5.2038
0.82589	-0.28842	5.1621	1.2288	5.3063
0.82906	4.7692	-0.7408	-5.0096	5.0641
0.82906	-2.3942	-0.14331	-0.061566	0.15597
0.82985	0.9839	0.047613	0.0034545	0.047738
0.82985	0.98343	0.099816	0.042851	0.10863
0.83064	0.98398	0.30372	-0.13052	0.33058
0.83776	-2.8356	-0.75646	1.4118	1.6016
0.83776	0.99134	0.10863	-0.029455	0.11255
0.83855	-7.2968	-0.1979	0.41911	0.46349
0.83855	0.98596	0.1678	0.087991	0.18948
0.84488	2.8189	-0.24448	-0.87445	0.90799
0.84646	-3.4376	-0.015423	0.53724	0.53746
0.85279	-2.6299	-0.11627	-0.30927	0.33041
0.85437	-3.1805	-0.75997	5.4473	5.5001
0.85437	1.357	0.40409	0.093821	0.41484
0.86228	-0.48633	0.69589	0.34162	0.77523
0.86307	-1.8081	1.322	2.3255	2.675
0.87573	5.8164	-0.39589	0.079606	0.40381
0.87731	-1.9544	-0.79329	6.43	6.4787
0.8781	-0.93087	1.4232	0.48248	1.5028
0.88364	-3.5151	0.039742	0.45692	0.45865
0.88522	-2.1237	-0.46441	-0.17186	0.49519
0.88601	-0.46102	0.37078	0.011909	0.37098
0.88601	0.88914	0.78966	0.023414	0.79
0.8868	0.88922	0.38405	0.071431	0.39064
0.8868	0.88866	0.70468	-0.13021	0.71661
0.8868	0.88882	0.47363	0.080896	0.48049
0.89313	6.2429	-0.047117	-0.076743	0.090055
0.89392	-2.2716	-0.42788	6.3799	6.3942
0.90183	-4.8614	-0.2618	0.39271	0.47197
0.90341	-1.5202	0.12836	6.0092	6.0106
0.90895	3.1318	-0.090941	-5.5938	5.5945
0.90895	1.0391	0.49085	0.34457	0.59971
0.90974	0.77958	0.11032	-0.0019338	0.11034
0.90974	1.0311	0.26908	0.024127	0.27016
0.91053	0.77856	0.39169	-0.30298	0.49519
0.91844	5.8578	-0.024375	-0.076215	0.080018
0.92002	1.9689	-5.9667	-5.6625	8.2256
0.92081	5.0729	-5.2378	-0.39916	5.253
0.92319	-2.6513	0.172	5.7111	5.7137
0.92398	4.8365	-0.28811	-0.29501	0.41236
0.92556	1.0095	0.115	-0.13411	0.17666
0.92635	-1.657	-0.1381	-0.59259	0.60846
0.93268	-1.3066	0.57008	-0.15885	0.59179
0.93347	-1.2473	0.25083	-0.015928	0.25133
0.93347	-1.2473	0.25911	0.27887	0.38066
0.93347	-1.2449	0.11285	-0.019451	0.11451
0.93426	-1.2449	0.5067	-0.15363	0.52948
0.93426	-1.2473	0.35181	0.39521	0.52911
0.94059	-0.31302	1.2139	0.3488	1.2631
0.94059	-0.31279	0.53906	0.050524	0.54142
0.94059	-1.3177	0.2892	-0.15241	0.3269
0.94138	7.1683	-0.032081	-0.023141	0.039556
0.94138	-1.6024	-0.36087	-0.56241	0.66823
0.94612	-0.31207	0.36564	-0.049375	0.36896
0.94692	-0.2257	132.51	30.801	136.04
0.94692	-0.31255	0.87667	0.25284	0.91242
0.9485	4.0845	-0.35875	-0.3009	0.46823
0.94929	-1.1618	0.36332	0.068423	0.36971
0.94929	-2.5864	-0.31562	6.1578	6.1658
0.94929	0.13017	0.36948	-0.12694	0.39067
0.94929	-0.28225	0.2634	0.063422	0.27093
0.95324	-1.1611	6.5191	0.37614	6.5299
0.95324	-0.0050085	71.196	0.14605	71.196
0.95562	-1.6111	-0.15567	-0.038333	0.16032
0.95641	3.1193	-0.74536	-0.84194	1.1245
0.96432	-7.2486	-0.25976	0.1913	0.32259
0.96511	0.34224	0.1439	0.11863	0.18649
0.96511	0.34248	0.010318	-0.015207	0.018377
0.96827	0.33694	4.9219	-0.033366	4.922
0.97144	0.33607	0.3607	0.25882	0.44395
0.97144	5.3187	-0.56497	-0.50589	0.75837
0.97223	-1.1595	0.3769	0.34015	0.5077
0.97381	-4.0079	0.019595	0.73441	0.73467
0.97935	-3.2912	-0.23598	5.9281	5.9328
0.97935	-0.34632	0.73234	-0.23661	0.76961
0.98014	-0.34237	0.087587	-0.055753	0.10383
0.98093	-0.33762	0.066489	0.076445	0.10131
0.98726	-1.5827	-0.55551	6.9891	7.0111
0.98805	3.1952	-0.58135	-5.4358	5.4668
0.992	2.3647	-5.5948	-6.0049	8.2074
0.99675	6.1242	-0.90562	-0.098614	0.91092
0.99675	-0.13054	0.0309	0.0090522	0.032198
0.99912	-0.25702	529.16	-33.692	530.23
1.0031	-2.1	0.21449	-0.44404	0.49313
1.0039	1.9449	-0.13704	-6.4766	6.4781
1.0078	-4.9642	-5.9631	0.8171	6.0188
1.0078	5.3808	-5.848	-0.1248	5.8494
1.0126	4.4576	-0.60475	-0.56322	0.82644
1.0126	6.1338	-0.35906	-0.20328	0.41261
1.0157	-0.57492	4.6101	0.24435	4.6165
1.0181	-2.0051	-0.25253	-0.33634	0.42059
1.0189	4.2428	-0.37483	0.067089	0.38079
1.026	-0.76239	0.62876	0.3216	0.70623
1.026	-1.9671	0.052123	0.17892	0.18635
1.026	-1.9979	0.20235	0.19872	0.28361
1.0268	3.3257	-0.17181	-0.54371	0.57021
1.0268	1.8076	-0.4157	-0.93101	1.0196
1.0276	-5.5337	-0.099974	0.23673	0.25698
1.0284	2.4788	-0.040243	-1.1071	1.1078
1.0292	0.089279	0.46502	-0.084099	0.47256
1.0316	2.1161	-5.2969	-1.6775	5.5562
1.0339	0.13041	0.32057	0.080437	0.3305
1.0347	-3.2042	-0.05321	5.4932	5.4934
1.0347	0.1297	0.032189	-0.043538	0.054146
1.0363	-1.0859	0.94556	-0.32251	0.99903
1.0395	-1.6412	-5.0977	1.0896	5.2128
1.0434	1.9421	-0.80548	-1.7106	1.8907
1.0434	-0.91426	0.81663	0.31197	0.87413
1.0442	3.9664	-0.37043	-0.3739	0.52632
1.0442	-2.7692	0.27766	5.341	5.3482
1.0474	-0.19904	4.7846	5.561	7.336
1.0482	0.057876	4.9246	0.24323	4.9306
1.0482	0.058351	4.6631	-0.72253	4.7188
1.0482	0.05843	4.85	-0.50053	4.8757
1.0482	0.058746	5.1478	-0.43679	5.1663
1.0482	0.059142	4.5151	-0.63229	4.5592
1.0482	0.058667	4.4831	-0.44394	4.505
1.0497	6.9253	-0.47497	-0.1089	0.4873
1.0505	0.05843	0.43682	0.45731	0.6324
1.0505	0.058113	0.14303	0.063051	0.15631
1.0505	0.058113	0.18176	-0.13392	0.22578
1.0505	0.058272	0.27568	-0.0060141	0.27574
1.0505	0.058588	0.19365	0.0056901	0.19374
1.0505	0.058509	0.09352	0.15988	0.18523
1.0505	0.058192	0.22466	-0.26044	0.34395
1.0505	0.058351	0.32449	0.0413	0.32711
1.0505	0.058351	0.2584	-0.31316	0.40601
1.0505	0.058272	0.35328	-0.28304	0.45268
1.0513	2.1862	-0.50186	-1.3511	1.4414
1.0521	-0.0082516	474.59	-6.4731	474.64
1.0569	-1.6736	-0.52467	0.54166	0.75411
1.0592	0.0023478	460.03	0.14064	460.03
1.06	4.4317	-0.31045	-0.43024	0.53055
1.06	2.765	-1.093	-1.6096	1.9456
1.0632	-0.73866	5.9393	-0.36735	5.9506
1.0664	-0.74024	0.59033	-0.36043	0.69167
1.0664	-0.73866	0.85855	-0.37141	0.93544
1.0758	-0.33762	0.50274	0.56844	0.75886
1.0758	-0.78533	0.16027	-0.024448	0.16212
1.0822	6.2673	-0.5622	-0.27439	0.62558
1.083	-4.4587	-0.64217	0.74198	0.98131
1.083	3.2743	0.064039	-5.1289	5.1293
1.0869	-3.4779	-6.075	1.0105	6.1584
1.0901	5.7933	14.577	-45.596	47.87
1.0909	5.4784	0.11745	-0.055621	0.12995
1.0925	-0.69911	0.27179	-0.24484	0.36581
1.098	-3.5799	-0.28849	0.74284	0.79693
1.0988	5.7539	-0.98084	-0.33663	1.037
1.1083	-4.7119	-0.037429	0.60691	0.60807
1.1114	1.7438	-5.7847	-1.1718	5.9021
1.1154	-2.0842	-0.19488	-0.25073	0.31755
1.117	0.9381	0.17146	-0.24224	0.29678
1.1178	0.93842	0.12542	-0.055781	0.13726
1.1178	0.93802	0.20722	-0.24011	0.31716
1.1178	0.93802	0.10704	-0.13974	0.17602
1.1178	0.93802	0.079804	0.023722	0.083261
1.1178	0.9381	0.094256	-0.067512	0.11594
1.1178	0.93802	0.16401	-0.14895	0.22154
1.1178	0.93794	0.18923	0.06771	0.20098
1.1178	0.93778	0.043434	-0.034957	0.055754
1.1178	0.93786	0.12968	0.16326	0.2085
1.1201	0.93715	4.3273	-0.58333	4.3665
1.1201	0.93707	4.2509	-0.89486	4.3441
1.1201	0.93739	4.1732	-0.56692	4.2115
1.1201	0.93723	4.2238	-1.1145	4.3683
1.1233	0.138	0.51171	-0.26915	0.57818
1.1233	0.13872	0.42714	-0.2964	0.5199
1.1241	0.24874	0.4128	0.069932	0.41868
1.1241	-1.7733	-0.8735	-6.0207	6.0837
1.1281	0.086589	7.3419	-6.1352	9.5679
1.1304	0.22446	0.52481	-0.1632	0.5496
1.1304	0.22565	0.73986	0.15419	0.75575
1.1304	0.22509	0.054573	-0.08364	0.099864
1.1312	0.22549	0.35077	0.26334	0.43862
1.132	-0.28099	0.54512	-0.18673	0.57621
1.132	-0.27972	0.12819	-0.10632	0.16655
1.1344	-5.3518	-5.4636	0.48025	5.4846
1.1407	-1.6538	-0.20714	-5.7414	5.7452
1.1423	-1.8049	-5.7389	6.6959	8.8189
1.1455	5.634	-0.88276	-0.29916	0.93211
1.1542	-0.28028	0.46474	0.30323	0.55491
1.1549	6.1744	-0.48106	-0.20042	0.52114
1.1557	-0.70781	0.32376	0.3708	0.49226
1.1557	-0.15411	0.33602	0.29967	0.45025
1.1589	-0.15403	4.4677	-0.83996	4.546
1.1621	0.63633	0.083973	-0.08459	0.1192
1.1621	0.63618	0.24801	0.050509	0.2531
1.1621	0.63578	0.027957	0.022699	0.036012
1.1621	6.6539	-0.6303	-0.031802	0.6311
1.1629	0.63562	0.19339	0.1037	0.21944
1.1629	0.63546	0.17109	0.21722	0.27651
1.1771	2.6445	-0.17644	-1.1462	1.1598
1.1795	-1.9117	0.26077	0.19762	0.3272
1.1795	-1.9117	0.24465	-0.19524	0.31301
1.1795	-1.9117	0.2346	-0.24561	0.33966
1.1803	-1.9046	-0.23796	-0.20351	0.31312
1.185	-1.9188	0.6222	0.37553	0.72674
1.185	5.6787	0.1762	-5.498	5.5008
1.185	-1.9149	0.078594	6.6668	6.6673
1.185	5.5568	-0.34889	-0.32276	0.47529
1.1858	-1.9196	0.33719	0.04578	0.34028
1.1858	-1.9196	0.19231	-0.2428	0.30973
1.1858	-1.9188	-0.26533	0.19329	0.32827
1.1898	0.17249	464.74	24.042	465.36
1.1929	-0.27268	0.4071	0.68243	0.79464
1.1937	-1.5779	0.57539	0.62952	0.85286
1.1953	-4.2009	0.38557	5.1766	5.1909
1.1953	-1.5779	0.038495	-0.0070185	0.03913
1.2024	3.6656	-0.24837	-0.46258	0.52504
1.2087	0.027185	443.27	-0.70117	443.28
1.2095	-0.70148	0.50218	0.25814	0.56465
1.2095	3.7759	-0.50834	-0.73711	0.89541
1.2103	6.9626	-0.22469	-0.11756	0.25359
1.219	-1.358	0.21924	-0.1026	0.24206
1.223	-0.087352	528.64	-7.7255	528.7
1.223	-1.57	-0.076526	-0.11735	0.1401
1.2246	4.0363	-0.32956	-0.59333	0.67871
1.2293	-0.043214	484.04	-2.1261	484.04
1.2325	6.2449	-0.28175	-0.44519	0.52686
1.2325	-1.7852	0.26648	0.23653	0.35631
1.2333	0.83408	0.2471	0.18287	0.30741
1.234	-4.0545	0.11601	0.51004	0.52307
1.242	-0.13726	0.23187	-0.13107	0.26635
1.242	-1.6175	-0.26949	-0.033311	0.27154
1.242	-3.8971	-0.038013	0.64421	0.64533
1.2427	-1.6183	-0.2253	-0.45656	0.50912
1.2483	6.1569	-0.40339	-0.21745	0.45827
1.2483	-3.4605	-0.95513	0.5675	1.111
1.2491	3.1922	-0.64443	-0.86314	1.0771
1.2491	-1.6974	-0.028857	-0.23356	0.23533
1.2499	0.48573	0.19924	0.25541	0.32392
1.2499	0.48573	0.46817	-0.48429	0.67359
1.2499	6.5599	-0.124	-0.088078	0.15209
1.2641	-0.63662	31.578	17.629	36.165
1.2641	-3.5238	-0.15185	0.9405	0.95268
1.2657	-1.5083	-0.086433	0.26638	0.28005
1.2657	-1.5091	0.013808	0.058927	0.060523
1.2657	-1.5091	-0.095545	-0.14842	0.17651
1.2665	0.39975	0.13274	-0.12425	0.18182
1.272	0.0017941	0.32746	0.085317	0.33839
1.272	0.63531	0.43934	-0.10601	0.45195
1.272	-1.5273	0.0070291	-4.8397	4.8397
1.272	-0.0031892	0.13721	-0.0057275	0.13733
1.2728	0.0021105	0.10866	-0.081362	0.13575
1.2728	0.0030597	0.33598	-0.34553	0.48195
1.2728	0.0021105	0.26789	-0.036083	0.27031
1.2728	-0.0033474	0.21966	0.19782	0.2956
1.2776	-0.10705	513.73	47.056	515.88
1.2815	-0.69278	0.17013	-0.025738	0.17206
1.2823	-0.22514	0.37239	-0.039297	0.37446
1.2878	4.9237	-0.19884	-0.39512	0.44234
1.2878	-1.7614	0.057002	0.10123	0.11617
1.2973	-1.9513	-0.82193	1.5083	1.7177
1.2973	-1.3493	0.69611	0.16207	0.71473
1.2973	7.1308	-0.77963	-0.002897	0.77963
1.2973	7.0261	-0.3927	0.020133	0.39322
1.3044	3.6092	-0.34662	-0.76456	0.83949
1.3052	1.7714	-0.20751	-6.2292	6.2327
1.3084	-3.7706	-6.2771	0.71776	6.318
1.3124	-0.73312	63.536	15.203	65.329
1.3131	0.5884	0.063452	0.019619	0.066416
1.3131	2.6617	-1.0882	-0.97578	1.4616
1.3155	-0.52351	86.828	10.032	87.406
1.3187	-4.087	-0.45242	0.63259	0.77773
1.3195	0.73869	0.27735	0.21858	0.35313
1.3218	0.74755	0.5826	0.50904	0.77365
1.3234	-0.11812	529.91	-103.53	539.93
1.3274	2.6065	-0.32183	-1.058	1.1059
1.3282	0.72975	0.19361	-0.017155	0.19436
1.3282	4.2119	-0.048298	-0.33458	0.33804
1.3282	5.0103	-0.61541	-0.27259	0.67308
1.3313	-3.557	-5.7727	0.92998	5.8472
1.3321	4.8881	-5.3624	-4.7608	7.1708
1.3345	6.4348	-0.18093	-0.14895	0.23436
1.3353	4.5038	-0.53255	-0.1881	0.56479
1.3353	-1.2694	0.36698	-0.22083	0.42829
1.3353	-1.2686	0.22388	-0.097633	0.24424
1.3353	-1.2702	0.15663	-0.10262	0.18725
1.3369	6.894	-0.39191	-0.044152	0.39438
1.344	0.019829	0.73666	0.094817	0.74273
1.344	1.0239	0.2172	0.029278	0.21916
1.3511	-0.77267	0.074302	0.12728	0.14738
1.3519	-0.77979	0.19069	0.19291	0.27125
1.3559	-1.0329	5.4754	-0.60636	5.5088
1.359	-0.77347	0.098147	0.1292	0.16225
1.3598	1.7404	-1.0512	-5.8358	5.9298
1.3598	-0.77347	0.17947	-0.30779	0.3563
1.3598	-4.9484	-0.54222	0.48011	0.72422
1.3598	1.0302	0.42073	0.20367	0.46744
1.3638	-0.3748	481.06	-32.911	482.19
1.3638	-1.8722	-5.3786	1.9036	5.7056
1.3677	-1.7598	0.048832	-0.23544	0.24046
1.3677	-1.7535	0.092333	0.19246	0.21346
1.3693	0.035886	0.14289	-0.099951	0.17437
1.3693	0.034462	0.018299	-0.020078	0.027166
1.3733	0.339	243.21	7.4032	243.32
1.3756	0.72809	13.737	-8.5515	16.181
1.3756	1.5131	0.036254	0.50524	0.50655
1.3764	4.5508	-0.23862	-0.30661	0.38852
1.3764	0.034383	0.58426	-0.49274	0.7643
1.3828	-2.0098	-0.87382	6.0791	6.1416
1.3835	-2.1166	0.036789	-0.14711	0.15163
1.3843	-2.1182	-0.32789	0.041039	0.33045
1.3938	0.034146	0.41751	-0.17752	0.45369
1.3994	5.2991	-0.3127	-4.8348	4.8449
1.3994	-0.21091	490.62	-14.98	490.85
1.4041	0.12946	467.62	17.032	467.93
1.4065	-1.445	0.29019	0.25776	0.38813
1.4073	-2.6268	-0.43798	6.124	6.1397
1.4073	0.86406	0.35156	-0.067127	0.35791
1.4136	4.306	-0.41395	-0.43734	0.60218
1.4144	3.1757	-0.1272	-0.37612	0.39704
1.416	0.14639	506.93	30.878	507.87
1.4231	-1.063	0.26066	0.39719	0.47508
1.4231	2.5381	-0.97135	-6.2824	6.357
1.4231	-5.332	-0.46975	4.9039	4.9263
1.4318	-0.217	0.39859	-0.23967	0.4651
1.435	-0.071611	480.07	5.2468	480.1
1.4397	-0.47051	0.17081	-0.15257	0.22902
1.4405	-0.46972	0.84273	0.15584	0.85705
1.4413	-0.47051	0.53403	-0.038787	0.53544
1.4413	-0.46972	0.10156	-0.056553	0.11625
1.4421	5.7309	-5.5014	-0.57174	5.531
1.4429	4.8993	-5.6608	-0.36763	5.6727
1.4429	-1.5392	-4.9638	0.56994	4.9964
1.446	-4.8606	-0.67787	0.40039	0.78729
1.4476	-0.68566	0.49628	-0.19102	0.53177
1.4484	0.64417	0.40924	0.32015	0.51959
1.4532	-3.0816	-0.1833	0.90657	0.92492
1.4539	6.2837	-0.93053	-0.033418	0.93117
1.4547	-0.23384	0.3931	-0.017036	0.39348
1.4555	-0.23305	0.72983	0.60584	0.94849
1.4611	-0.71572	0.30068	0.032552	0.30244
1.4619	-0.23282	0.28761	-0.25564	0.3848
1.4626	-1.0661	0.29671	-0.2722	0.40266
1.4626	-5.0828	-0.30223	0.36994	0.4777
1.4634	2.5142	-0.80769	-5.627	5.6847
1.4666	0.1134	481.02	17.617	481.34
1.469	-0.47763	0.41693	-0.69035	0.8065
1.4698	-0.47763	0.71251	0.0044439	0.71252
1.4698	-0.47684	0.31562	-0.18559	0.36615
1.4698	-0.47921	0.7321	-0.58991	0.94018
1.4713	-2.2511	-0.41035	1.3929	1.452
1.4769	-3.5254	-0.28243	0.91131	0.9541
1.4785	4.441	0.23967	-0.76802	0.80453
1.4785	-1.0013	0.42461	0.014702	0.42486
1.4785	-3.3585	-0.48569	1.1038	1.206
1.4816	0.14837	481.91	23.06	482.46
1.4816	0.61569	24.088	-9.2001	25.785
1.5014	1.8543	-1.704	-0.78668	1.8768
1.5014	1.6884	-0.56012	-1.9108	1.9912
1.503	-0.4626	0.23729	-0.22446	0.32664
1.5085	-1.5787	0.27613	0.038787	0.27884
1.5093	0.19385	508.91	28.616	509.71
1.5093	-1.5779	0.098772	-0.14929	0.179
1.5093	-1.5779	-0.21055	0.011864	0.21089
1.5093	-1.585	0.7444	-0.035919	0.74526
1.5093	-1.585	0.28821	0.059233	0.29423
1.5093	-1.5858	0.76742	-0.035847	0.76826
1.5093	-1.585	0.30424	0.24347	0.38967
1.5093	-1.585	0.30971	0.011918	0.30994
1.5156	-1.5937	-0.09034	-0.095094	0.13116
1.5164	-1.5937	-0.0031821	0.22936	0.22938
1.5172	4.3262	-0.24987	-5.0929	5.099
1.5188	-5.1026	-1.0072	5.2049	5.3015
1.522	-0.32876	468.24	-17.218	468.56
1.5267	7.1454	-0.037533	-0.12602	0.13149
